日期,000300.SH,H11001,H11025,AUCI.SHF
2013/1/28,2651.863,145.112,1215.6617,1712.125
2013/1/29,2675.866,145.1072,1215.7913,1715.1601
2013/1/30,2688.711,145.1095,1216.0043,1717.3352
2013/1/31,2686.882,145.1421,1216.1501,1726.4404
2013/2/1,2743.324,145.185,1216.2683,1713.1367
2013/2/4,2748.028,145.2896,1216.6311,1720.6232
2013/2/5,2771.675,145.3721,1216.7526,1729.2225
2013/2/6,2775.844,145.3347,1216.8696,1724.0629
2013/2/7,2759.87,145.4531,1216.9827,1728.6155
2013/2/8,2771.725,145.5198,1217.0986,1725.3781
2013/2/18,2737.471,145.6952,1218.2103,1668.0662
2013/2/19,2685.606,145.7135,1218.3336,1667.9144
2013/2/20,2702.635,145.7944,1218.4642,1664.07
2013/2/21,2610.549,145.9006,1218.5915,1622.945
2013/2/22,2596.604,145.8991,1218.7107,1640.5483
2013/2/25,2604.96,145.9002,1219.0344,1639.132
2013/2/26,2567.595,145.8978,1219.1525,1641.6612
2013/2/27,2594.677,145.8624,1219.2964,1659.6186
2013/2/28,2673.327,145.8945,1219.4146,1651.0699
2013/3/1,2668.836,145.8913,1219.5404,1634.3771
2013/3/4,2545.715,145.9958,1219.8718,1631.6455
2013/3/5,2622.807,146.0422,1220.0013,1636.2487
2013/3/6,2650.202,146.0826,1220.1334,1630.4821
2013/3/7,2619.479,146.0818,1220.2695,1634.1241
2013/3/8,2606.927,146.1044,1220.3865,1625.2719
2013/3/11,2592.372,146.121,1220.7082,1632.556
2013/3/12,2555.615,146.1358,1220.835,1629.3692
2013/3/13,2527.486,146.1554,1220.9412,1640.4472
2013/3/14,2534.273,146.1701,1221.0575,1633.6183
2013/3/15,2539.873,146.1339,1221.1752,1639.8907
2013/3/18,2502.493,146.1735,1221.4957,1639.9919
2013/3/19,2525.097,146.1669,1221.6178,1647.6807
2013/3/20,2610.174,146.1632,1221.746,1653.4979
2013/3/21,2614.988,146.1561,1221.8614,1649.4512
2013/3/22,2618.308,146.1883,1221.9984,1650.7158
2013/3/25,2613.097,146.2237,1222.3025,1646.9219
2013/3/26,2575.05,146.2705,1222.4311,1641.8129
2013/3/27,2583.53,146.3117,1222.5822,1633.7195
2013/3/28,2499.302,146.3755,1222.7387,1644.1398
2013/3/29,2495.083,146.4623,1222.8975,1636.1475
2013/4/1,2493.187,146.5774,1223.2401,1633.77
2013/4/2,2486.391,146.7225,1223.3551,1637.5639
2013/4/3,2483.547,146.8971,1223.4639,1599.6763
2013/4/8,2472.299,147.1358,1223.9772,1615.1045
2013/4/9,2489.43,147.2465,1224.1186,1612.727
2013/4/10,2485.309,147.2606,1224.2418,1621.731
2013/4/11,2477.876,147.2937,1224.3585,1593.94
2013/4/12,2462.112,147.3467,1224.4699,1596.9548
2013/4/15,2436.818,147.4859,1224.7743,1517.9726
2013/4/16,2459.592,147.6165,1224.8846,1404.8257
2013/4/17,2458.473,147.6891,1224.998,1401.6895
2013/4/18,2464.851,147.5776,1225.1018,1407.2538
2013/4/19,2533.827,147.4058,1225.2205,1438.1608
2013/4/22,2530.67,147.3686,1225.5288,1444.6861
2013/4/23,2449.471,147.3667,1225.6462,1433.1023
2013/4/24,2495.579,147.4377,1225.7532,1449.1881
2013/4/25,2467.875,147.5444,1225.8671,1468.7136
2013/4/26,2447.306,147.637,1225.9802,1498.0525
2013/5/2,2449.639,147.8067,1226.6435,1471.4958
2013/5/3,2492.912,147.9356,1226.7599,1494.3093
2013/5/6,2525.983,147.9281,1227.0864,1487.9357
2013/5/7,2529.938,148.0482,1227.2106,1466.842
2013/5/8,2542.798,148.0179,1227.3366,1468.309
2013/5/9,2527.794,148.0816,1227.4551,1481.4609
2013/5/10,2540.836,148.1275,1227.5564,1475.0367
2013/5/13,2530.768,148.1848,1227.8476,1443.8262
2013/5/14,2493.338,148.2566,1227.953,1448.2776
2013/5/15,2506.925,148.2729,1228.0583,1425.5653
2013/5/16,2552.709,148.2917,1228.168,1407.1526
2013/5/17,2592.048,148.2953,1228.2716,1391.6232
2013/5/20,2609.607,148.3207,1228.5766,1363.2455
2013/5/21,2614.853,148.3207,1228.7089,1413.8803
2013/5/22,2618.034,148.3377,1228.8282,1410.5923
2013/5/23,2582.849,148.3996,1228.9573,1397.2887
2013/5/24,2597.228,148.4224,1229.0755,1408.0631
2013/5/27,2599.587,148.4818,1229.403,1412.9192
2013/5/28,2644.359,148.5256,1229.5355,1408.4678
2013/5/29,2642.561,148.4777,1229.6576,1403.5105
2013/5/30,2634.323,148.4862,1229.7906,1425.8688
2013/5/31,2606.426,148.4664,1229.9104,1434.4175
2013/6/3,2602.623,148.4707,1230.2333,1413.9309
2013/6/4,2565.666,148.4173,1230.3519,1422.7326
2013/6/5,2560.539,148.386,1230.4721,1419.4952
2013/6/6,2527.845,148.3221,1230.5876,1411.3511
2013/6/7,2484.16,148.2542,1230.7056,1425.5653
2013/6/13,2399.937,148.3444,1231.4015,1407.4561
2013/6/14,2416.771,148.2534,1231.5178,1401.9424
2013/6/17,2403.839,148.2091,1231.8598,1404.1176
2013/6/18,2418.745,148.0717,1231.9764,1395.9735
2013/6/19,2400.765,147.8446,1232.0861,1388.4364
2013/6/20,2321.466,147.1286,1232.2114,1350.2959
2013/6/21,2317.394,146.9273,1232.3332,1321.7664
2013/6/24,2171.21,146.8719,1232.6897,1299.5093
2013/6/25,2165.421,146.9648,1232.8012,1304.5678
2013/6/26,2168.297,147.3026,1232.9338,1269.9175
2013/6/27,2160.735,147.6952,1233.0692,1267.1354
2013/6/28,2200.639,147.9019,1233.2153,1233.244
2013/7/1,2213.317,148.0756,1233.6676,1276.7464
2013/7/2,2221.984,148.0976,1233.8194,1288.8866
2013/7/3,2203.828,148.1756,1233.955,1276.4935
2013/7/4,2221.979,148.3325,1234.0916,1282.0578
2013/7/5,2226.849,148.4459,1234.2499,1271.1822
2013/7/8,2163.619,148.4174,1234.645,1244.1196
2013/7/9,2162.669,148.3597,1234.8034,1281.5519
2013/7/10,2224.065,148.1611,1234.9428,1273.4584
2013/7/11,2326.688,148.0435,1235.0762,1313.1671
2013/7/12,2275.373,147.8822,1235.2002,1300.521
2013/7/15,2307.297,147.8534,1235.5823,1310.8908
2013/7/16,2317.848,147.7891,1235.7121,1307.3499
2013/7/17,2282.836,147.645,1235.8379,1311.9025
2013/7/18,2245.328,147.5384,1235.9613,1297.9918
2013/7/19,2190.478,147.3865,1236.0884,1307.8557
2013/7/22,2202.189,147.2598,1236.4577,1336.6888
2013/7/23,2265.845,147.0296,1236.5821,1346.5527
2013/7/24,2249.151,146.7736,1236.7055,1354.3932
2013/7/25,2237.683,146.9302,1236.8305,1335.6771
2013/7/26,2224.008,147.0846,1236.9593,1345.0352
2013/7/29,2175.97,147.064,1237.3611,1331.8833
2013/7/30,2189.388,147.1287,1237.4978,1332.8949
2013/7/31,2193.021,147.1875,1237.6323,1345.0352
2013/8/1,2245.364,147.3297,1237.7664,1332.8949
2013/8/2,2247.263,147.5236,1237.8976,1300.521
2013/8/5,2278.329,147.5045,1238.2862,1327.5836
2013/8/6,2293.641,147.4516,1238.4269,1307.3499
2013/8/7,2280.623,147.3006,1238.5569,1295.4626
2013/8/8,2276.782,147.0205,1238.6894,1305.5794
2013/8/9,2286.01,146.9374,1238.8137,1323.031
2013/8/12,2352.794,146.8221,1239.195,1345.7939
2013/8/13,2359.068,146.5057,1239.3295,1353.8874
2013/8/14,2349.08,146.2342,1239.4544,1334.4125
2013/8/15,2321.576,146.0946,1239.59,1355.9108
2013/8/16,2304.144,146.0209,1239.72,1375.6386
2013/8/19,2331.43,145.9257,1240.1,1389.0435
2013/8/20,2312.465,145.6211,1240.23,1371.8448
2013/8/21,2308.589,145.6611,1240.37,1381.9617
2013/8/22,2303.932,145.7197,1240.5,1377.662
2013/8/23,2286.929,145.8859,1240.63,1389.8022
2013/8/26,2335.616,146.0929,1241.01,1409.0242
2013/8/27,2340.881,146.1581,1241.15,1412.5651
2013/8/28,2328.056,146.0491,1241.29,1437.8573
2013/8/29,2318.311,145.9812,1241.43,1421.1644
2013/8/30,2313.91,145.9855,1241.56,1417.1177
2013/9/2,2320.344,145.9749,1241.95,1409.0242
2013/9/3,2354.502,145.9533,1242.09,1404.2187
2013/9/4,2350.699,145.8257,1242.22,1418.8882
2013/9/5,2341.735,145.7787,1242.35,1398.6545
2013/9/6,2357.782,145.7755,1242.49,1385.2496
2013/9/9,2440.609,145.7942,1242.87,1400.172
2013/9/10,2474.894,145.7148,1243,1391.3197
2013/9/11,2482.889,145.5489,1243.14,1380.4441
2013/9/12,2507.455,145.4979,1243.28,1358.44
2013/9/13,2488.902,145.514,1243.42,1328.8482
2013/9/16,2478.39,145.5925,1243.8,1335.6771
2013/9/17,2427.322,145.7363,1243.95,1327.0777
2013/9/18,2432.51,145.8115,1244.09,1317.2138
2013/9/23,2472.288,146.1223,1244.76,1336.9417
2013/9/24,2443.885,146.069,1244.91,1334.6654
2013/9/25,2429.03,146.0648,1245.05,1337.4475
2013/9/26,2384.443,146.2152,1245.2,1342.253
2013/9/27,2394.971,146.22,1245.36,1336.4358
2013/9/30,2409.037,146.2373,1245.81,1352.6228
2013/10/8,2441.811,146.4226,1247,1339.9767
2013/10/9,2453.583,146.4013,1247.15,1332.642
2013/10/10,2429.317,146.3903,1247.29,1319.136
2013/10/11,2468.508,146.4177,1247.44,1304.6183
2013/10/14,2472.542,146.3577,1247.85,1293.0345
2013/10/15,2467.517,146.2389,1248.04,1288.5326
2013/10/16,2421.371,146.1626,1248.19,1303.809
2013/10/17,2413.33,146.0951,1248.35,1292.6805
2013/10/18,2426.054,146.0827,1248.5,1334.6654
2013/10/21,2471.322,146.0778,1248.92,1335.1712
2013/10/22,2445.891,145.9789,1249.06,1330.6186
2013/10/23,2418.491,145.9591,1249.2,1345.2881
2013/10/24,2400.511,145.7099,1249.33,1347.5644
2013/10/25,2368.559,145.3834,1249.48,1342.253
2013/10/28,2365.954,145.3789,1249.92,1351.1053
2013/10/29,2372.053,145.2693,1250.08,1352.117
2013/10/30,2407.471,145.1443,1250.24,1349.0819
2013/10/31,2373.718,145.2676,1250.41,1342.5059
2013/11/1,2384.96,145.4452,1250.57,1334.6654
2013/11/4,2380.454,145.441,1251.01,1324.0427
2013/11/5,2383.769,145.3263,1251.17,1324.2956
2013/11/6,2353.568,145.1506,1251.31,1322.0193
2013/11/7,2340.552,144.8418,1251.46,1328.0894
2013/11/8,2307.945,144.4831,1251.61,1317.2138
2013/11/11,2315.889,144.0472,1252,1295.9684
2013/11/12,2340,143.7392,1252.19,1289.3925
2013/11/13,2288.116,143.5434,1252.33,1282.0578
2013/11/14,2304.501,143.3063,1252.47,1292.4275
2013/11/15,2350.734,142.7625,1252.62,1295.7155
2013/11/18,2428.903,142.6467,1253.05,1296.2214
2013/11/19,2412.163,142.4368,1253.19,1280.7932
2013/11/20,2424.85,142.2019,1253.32,1284.8399
2013/11/21,2409.989,142.1752,1253.47,1258.2832
2013/11/22,2397.962,142.4796,1253.63,1258.2832
2013/11/25,2388.629,142.5215,1254.09,1243.1079
2013/11/26,2387.416,142.5895,1254.25,1265.365
2013/11/27,2414.481,142.7588,1254.4,1258.2832
2013/11/28,2439.53,142.9971,1254.57,1252.9718
2013/11/29,2438.944,143.2569,1254.73,1254.9952
2013/12/2,2418.788,143.1773,1255.21,1260.8124
2013/12/3,2442.784,143.2568,1255.37,1240.8316
2013/12/4,2475.135,143.3757,1255.52,1239.0612
2013/12/5,2468.197,143.2299,1255.68,1253.9835
2013/12/6,2452.287,143.1065,1255.84,1244.3725
2013/12/9,2450.872,143.0746,1256.92,1248.1663
2013/12/10,2453.322,142.8767,1256.49,1260.8124
2013/12/11,2412.763,142.7239,1256.65,1269.6646
2013/12/12,2410.015,142.9327,1256.81,1265.112
2013/12/13,2406.639,143.123,1256.98,1238.0495
2013/12/16,2367.923,143.1298,1257.46,1243.1079
2013/12/17,2356.376,142.9918,1257.62,1254.4894
2013/12/18,2357.226,142.9463,1257.79,1242.6021
2013/12/19,2332.41,142.7815,1257.95,1232.991
2013/12/20,2278.136,142.6816,1258.13,1205.6756
2013/12/23,2284.602,142.7219,1258.66,1215.0336
2013/12/24,2288.248,142.7621,1258.85,1208.9635
2013/12/25,2305.11,142.7673,1259.05,1218.5745
2013/12/26,2265.334,142.7981,1259.24,1217.057
2013/12/27,2303.478,142.816,1259.44,1228.4385
2013/12/30,2299.458,142.8435,1260.01,1219.3333
2013/12/31,2330.026,142.8625,1260.21,1210.9869
2014/1/2,2321.978,142.8224,1260.62,1236.5319
2014/1/3,2290.779,142.6274,1260.8,1246.3959
2014/1/6,2238.637,142.6064,1261.32,1248.9251
2014/1/7,2238.001,142.6845,1261.5,1249.178
2014/1/8,2241.911,142.806,1261.68,1233.244
2014/1/9,2222.221,142.9132,1262.21,1232.991
2014/1/10,2204.851,142.9264,1262.05,1238.8082
2014/1/13,2193.679,142.9617,1262.56,1251.7072
2014/1/14,2212.846,143.014,1262.76,1252.9718
2014/1/15,2208.941,143.0572,1262.94,1241.8433
2014/1/16,2211.844,143.1067,1263.15,1243.1079
2014/1/17,2178.488,143.1364,1263.65,1244.1196
2014/1/20,2165.993,143.3285,1264.16,1254.4894
2014/1/21,2187.41,143.4634,1264.12,1251.4543
2014/1/22,2243.796,143.5801,1264.32,1239.3141
2014/1/23,2231.889,143.6587,1264.52,1236.279
2014/1/24,2245.678,143.7056,1264.75,1255.754
2014/1/27,2215.919,143.8982,1265.31,1262.5828
2014/1/28,2219.855,144.1028,1265.5,1253.7306
2014/1/29,2227.781,144.1143,1265.69,1252.2131
2014/1/30,2202.45,144.1313,1265.89,1254.2364
2014/2/7,2212.483,144.4834,1267.39,1258.0302
2014/2/10,2267.534,144.5636,1267.95,1269.1588
2014/2/11,2285.562,144.6186,1268.15,1278.2639
2014/2/12,2291.246,144.6434,1268.34,1280.2873
2014/2/13,2279.554,144.6929,1268.83,1282.5636
2014/2/14,2295.575,144.7865,1268.97,1299.2564
2014/2/17,2311.647,144.8963,1269.25,1321.2606
2014/2/18,2282.442,144.8997,1269.44,1310.6379
2014/2/19,2308.656,144.9105,1269.62,1311.9025
2014/2/20,2287.436,145.1096,1270.07,1307.6028
2014/2/21,2264.294,145.3839,1269.98,1312.9142
2014/2/24,2214.509,145.521,1270.46,1322.5252
2014/2/25,2157.909,145.8795,1270.62,1329.607
2014/2/26,2163.405,146.1009,1270.79,1340.4826
2014/2/27,2154.108,146.2543,1270.97,1324.5485
2014/2/28,2178.971,146.5361,1271.14,1328.0894
2014/3/3,2190.37,146.5867,1271.61,1343.2647
2014/3/4,2184.273,146.4687,1271.79,1335.1712
2014/3/5,2163.976,146.4082,1271.95,1331.1245
2014/3/6,2173.634,146.3206,1272.12,1329.1011
2014/3/7,2168.358,146.3294,1272.28,1343.2647
2014/3/10,2097.787,146.4201,1272.71,1322.0193
2014/3/11,2108.661,146.4595,1272.87,1332.642
2014/3/12,2114.134,146.4981,1273.02,1350.0936
2014/3/13,2140.333,146.5531,1273.18,1364.2572
2014/3/14,2122.836,146.6421,1273.35,1363.2455
2014/3/17,2143.038,146.708,1273.78,1379.1795
2014/3/18,2138.133,146.7296,1273.92,1358.6929
2014/3/19,2120.87,146.6724,1274.08,1353.8874
2014/3/20,2086.967,146.4599,1274.23,1339.4709
2014/3/21,2158.798,146.4844,1274.4,1339.7238
2014/3/24,2176.554,146.5747,1274.84,1332.1362
2014/3/25,2174.44,146.5635,1275,1319.996
2014/3/26,2171.047,146.5756,1275.17,1322.2722
2014/3/27,2155.707,146.6021,1275.35,1311.6496
2014/3/28,2151.965,146.6085,1275.56,1310.132
2014/3/31,2146.305,146.6677,1276.08,1306.844
2014/4/1,2163.115,146.6733,1276.25,1299.5093
2014/4/2,2180.727,146.6565,1276.42,1301.7856
2014/4/3,2165.008,146.6183,1276.57,1309.1203
2014/4/4,2185.472,146.5991,1276.72,1304.8207
2014/4/8,2237.316,146.6825,1277.32,1324.5485
2014/4/9,2238.62,146.7093,1277.47,1325.5602
2014/4/10,2273.761,146.6974,1277.63,1332.3891
2014/4/11,2270.666,146.744,1277.81,1331.9844
2014/4/14,2268.613,146.8898,1278.25,1345.8445
2014/4/15,2229.463,146.9706,1278.41,1329.9611
2014/4/16,2232.526,147.0286,1278.58,1319.743
2014/4/17,2224.803,147.3906,1278.75,1314.6846
2014/4/18,2224.479,147.5241,1278.91,1313.9258
2014/4/21,2187.248,147.6152,1279.34,1306.3382
2014/4/22,2196.795,147.643,1279.51,1312.1554
2014/4/23,2194.668,147.6722,1279.66,1306.844
2014/4/24,2190.474,147.6955,1279.81,1307.6028
2014/4/25,2167.826,147.718,1279.97,1317.4667
2014/4/28,2134.969,147.9167,1280.41,1332.642
2014/4/29,2158.47,147.9452,1280.57,1320.7547
2014/4/30,2158.659,147.9947,1280.72,1322.7781
2014/5/5,2156.47,148.1789,1281.49,1339.4709
2014/5/6,2157.328,148.2681,1281.65,1338.2063
2014/5/7,2137.316,148.3717,1281.8,1335.4241
2014/5/8,2135.496,148.4977,1281.95,1316.4551
2014/5/9,2133.911,148.8002,1282.11,1314.9375
2014/5/12,2180.054,148.9309,1282.55,1313.9258
2014/5/13,2174.852,148.966,1282.71,1317.2138
2014/5/14,2172.372,148.9745,1282.86,1319.2372
2014/5/15,2144.084,148.961,1283.02,1324.8015
2014/5/16,2145.952,148.9435,1283.17,1317.7197
2014/5/19,2115.143,149.0192,1283.6,1321.7664
2014/5/20,2115.771,149.0442,1283.77,1315.1904
2014/5/21,2135.905,149.0786,1283.92,1317.4667
2014/5/22,2130.868,149.1256,1284.07,1320.2489
2014/5/23,2148.414,149.2021,1284.22,1320.2489
2014/5/26,2155.976,149.464,1284.65,1318.4784
2014/5/27,2147.28,149.5134,1284.8,1310.6379
2014/5/28,2169.352,149.6088,1284.95,1290.6571
2014/5/29,2155.164,149.7181,1285.1,1276.4935
2014/5/30,2156.464,149.8009,1285.25,1281.299
2014/6/3,2149.918,150.1238,1285.81,1271.1822
2014/6/4,2128.274,150.3262,1285.97,1271.688
2014/6/5,2150.602,150.3538,1286.12,1270.4234
2014/6/6,2134.716,150.3926,1286.27,1282.5636
2014/6/9,2134.281,150.4255,1286.69,1279.2756
2014/6/10,2161.268,150.4664,1286.84,1277.7581
2014/6/11,2160.766,150.551,1286.99,1285.8516
2014/6/12,2153.41,150.5821,1287.14,1283.3224
2014/6/13,2176.242,150.5774,1287.29,1293.6921
2014/6/16,2191.855,150.667,1287.7,1304.5678
2014/6/17,2169.674,150.7061,1287.87,1288.1279
2014/6/18,2160.239,150.7031,1288.07,1289.8983
2014/6/19,2126.907,150.7155,1288.24,1304.3148
2014/6/20,2136.729,150.7454,1288.42,1338.2063
2014/6/23,2134.11,150.8474,1288.88,1344.5293
2014/6/24,2144.821,150.8778,1289.06,1342.0001
2014/6/25,2133.371,150.902,1289.24,1337.9534
2014/6/26,2149.076,150.9102,1289.43,1336.9417
2014/6/27,2150.258,150.9367,1289.67,1341.2413
2014/6/30,2165.118,150.979,1290.24,1334.9183
2014/7/1,2164.559,150.966,1290.45,1343.5176
2014/7/2,2170.867,150.8574,1290.62,1345.2881
2014/7/3,2180.192,150.7978,1290.77,1341.4943
2014/7/4,2178.695,150.7492,1290.91,1342.253
2014/7/7,2176.289,150.8147,1291.34,1329.8599
2014/7/8,2180.473,150.8345,1291.49,1336.1829
2014/7/9,2148.71,150.8526,1291.65,1341.7472
2014/7/10,2142.847,150.8575,1291.81,1345.7939
2014/7/11,2148.009,150.8735,1291.96,1357.6812
2014/7/14,2171.758,150.8933,1292.37,1336.9417
2014/7/15,2174.976,150.8562,1292.52,1327.5836
2014/7/16,2170.868,150.7703,1292.67,1315.1904
2014/7/17,2157.068,150.5709,1292.81,1322.7781
2014/7/18,2164.144,150.3166,1292.97,1331.6303
2014/7/21,2166.295,150.3516,1293.38,1331.8833
2014/7/22,2192.698,150.4105,1293.53,1325.8131
2014/7/23,2197.833,150.4449,1293.68,1324.8015
2014/7/24,2237.015,150.4794,1293.85,1315.1904
2014/7/25,2260.454,150.5223,1294.02,1307.6028
2014/7/28,2323.897,150.5971,1294.44,1319.743
2014/7/29,2331.369,150.6257,1294.6,1319.996
2014/7/30,2322.011,150.6321,1294.75,1313.9258
2014/7/31,2350.251,150.6535,1294.9,1310.132
2014/8/1,2329.402,150.7083,1295.05,1297.9918
2014/8/4,2375.62,150.799,1295.47,1309.6262
2014/8/5,2369.353,150.8429,1295.61,1305.5794
2014/8/6,2363.221,150.8823,1295.76,1304.5678
2014/8/7,2327.457,150.9192,1295.91,1317.7197
2014/8/8,2331.134,150.9377,1296.07,1329.607
2014/8/11,2365.349,150.9965,1296.48,1317.9726
2014/8/12,2357.052,151.0137,1296.82,1320.2489
2014/8/13,2358.901,151.0518,1296.78,1320.5018
2014/8/14,2335.945,151.4131,1296.93,1323.5369
2014/8/15,2360.635,151.471,1297.08,1322.2722
2014/8/18,2374.562,151.5403,1297.5,1309.6262
2014/8/19,2374.768,151.5576,1297.66,1305.8324
2014/8/20,2366.14,151.5575,1297.81,1303.809
2014/8/21,2354.244,151.5646,1297.96,1287.622
2014/8/22,2365.364,151.5866,1298.1,1290.4042
2014/8/25,2342.863,151.65,1298.51,1287.622
2014/8/26,2324.092,151.6834,1298.67,1300.0152
2014/8/27,2327.595,151.7449,1298.82,1294.7038
2014/8/28,2311.278,151.8184,1298.98,1296.4743
2014/8/29,2338.287,151.876,1299.15,1298.7506
2014/9/1,2355.317,151.9612,1299.61,1295.7155
2014/9/2,2386.46,151.9977,1299.76,1283.5753
2014/9/3,2408.838,152.0171,1299.91,1276.2406
2014/9/4,2426.224,152.024,1300.07,1276.9993
2014/9/5,2449.259,152.0391,1300.23,1271.688
2014/9/9,2445.224,152.1184,1300.8,1262.8358
2014/9/10,2432.433,152.1219,1300.95,1262.3299
2014/9/11,2423.454,152.1334,1301.1,1255.2481
2014/9/12,2438.358,152.1336,1301.24,1245.6371
2014/9/15,2437.189,152.2283,1301.64,1242.855
2014/9/16,2388.765,152.2603,1301.81,1246.6488
2014/9/17,2401.326,152.3886,1301.97,1248.6722
2014/9/18,2408.664,152.4983,1302.13,1235.7732
2014/9/19,2425.211,152.8289,1302.29,1232.7381
2014/9/22,2378.92,153.0163,1302.72,1220.5979
2014/9/23,2399.462,153.1002,1302.92,1223.1271
2014/9/24,2441.864,153.098,1303.08,1232.2323
2014/9/25,2436.965,153.1027,1303.26,1217.3099
2014/9/26,2437.201,153.1572,1303.44,1235.2673
2014/9/29,2447.799,153.2654,1303.92,1228.6914
2014/9/30,2450.988,153.3308,1304.09,1228.4385
2014/10/8,2478.383,153.4921,1305.21,1225.9093
2014/10/9,2481.955,153.5138,1305.37,1234.0027
2014/10/10,2466.789,153.5356,1305.51,1230.0066
2014/10/13,2454.946,153.6288,1305.93,1241.2869
2014/10/14,2446.562,153.7888,1306.07,1240.6293
2014/10/15,2463.874,154.1133,1306.22,1232.8393
2014/10/16,2444.395,154.3731,1306.39,1245.3842
2014/10/17,2441.732,154.5702,1306.54,1246.3959
2014/10/20,2454.711,154.8506,1306.94,1247.6605
2014/10/21,2433.391,155.2649,1307.1,1252.7189
2014/10/22,2418.641,155.3269,1307.27,1254.2364
2014/10/23,2395.936,155.3152,1307.49,1248.9251
2014/10/24,2390.706,155.3469,1307.65,1239.3141
2014/10/27,2368.832,155.4232,1308.1,1235.7732
2014/10/28,2416.653,155.5619,1308.29,1232.2323
2014/10/29,2451.384,155.6984,1308.48,1235.5203
2014/10/30,2468.925,155.834,1308.63,1209.2164
2014/10/31,2508.325,155.9151,1308.78,1187.9711
2014/11/3,2512.548,156.1436,1309.2,1169.2549
2014/11/4,2513.172,156.509,1309.38,1167.7374
2014/11/5,2503.448,157.0272,1309.55,1140.6748
2014/11/6,2506.067,157.1912,1309.71,1142.6982
2014/11/7,2502.153,157.4404,1309.88,1145.7332
2014/11/10,2565.73,157.758,1310.3,1173.8075
2014/11/11,2558.612,158.2317,1310.48,1153.8267
2014/11/12,2594.318,158.272,1310.65,1172.2899
2014/11/13,2579.75,158.197,1310.81,1164.7023
2014/11/14,2581.093,157.9757,1310.96,1156.6088
2014/11/17,2567.101,157.913,1311.36,1193.7883
2014/11/18,2541.416,157.8196,1311.53,1194.0412
2014/11/19,2537.223,157.8835,1311.68,1197.835
2014/11/20,2537.099,157.881,1311.83,1185.1889
2014/11/21,2583.455,157.6621,1312,1196.8233
2014/11/24,2649.258,158.4512,1312.42,1205.9285
2014/11/25,2685.561,158.5462,1312.63,1206.9402
2014/11/26,2723.018,158.5393,1312.82,1205.4226
2014/11/27,2754.49,158.5985,1313,1203.1463
2014/11/28,2808.819,158.6375,1313.18,1194.0412
2014/12/1,2819.812,158.7116,1313.6,1160.1497
2014/12/2,2923.94,158.6647,1313.75,1215.7924
2014/12/3,2967.549,158.4467,1313.91,1211.4927
2014/12/4,3104.351,158.2106,1314.05,1217.3099
2014/12/5,3124.885,157.6116,1314.19,1215.5395
2014/12/8,3252.881,157.4106,1314.59,1204.6639
2014/12/9,3106.913,156.5429,1314.72,1224.1388
2014/12/10,3221.546,156.5458,1314.86,1254.7423
2014/12/11,3183.012,156.8218,1315,1241.3374
2014/12/12,3193.227,156.9732,1315.14,1238.3024
2014/12/15,3217.228,157.0115,1315.65,1239.0612
2014/12/16,3303.402,156.8823,1315.79,1217.057
2014/12/17,3360.598,156.9331,1315.93,1217.5629
2014/12/18,3345.927,157.0922,1316.08,1222.6213
2014/12/19,3383.167,157.2085,1316.24,1226.668
2014/12/22,3394.481,157.4052,1316.69,1224.8976
2014/12/23,3324.924,157.5773,1316.85,1206.6872
2014/12/24,3230.385,157.8278,1317.03,1206.4343
2014/12/25,3335.419,158.1057,1317.2,1204.158
2014/12/26,3445.839,158.1203,1317.36,1211.4927
2014/12/29,3455.455,158.2357,1317.81,1222.1154
2014/12/30,3457.554,158.3002,1317.98,1214.022
2014/12/31,3533.705,158.32,1318.14,1222.3684
2015/1/5,3641.541,158.2821,1318.9,1224.8976
2015/1/6,3641.059,158.3996,1319.08,1236.5319
2015/1/7,3643.79,158.3873,1319.24,1240.5787
2015/1/8,3559.259,158.481,1319.4,1236.7849
2015/1/9,3546.723,158.5645,1319.56,1240.0728
2015/1/12,3513.576,158.6814,1320,1253.2247
2015/1/13,3514.04,158.8586,1320.2,1259.5478
2015/1/14,3502.423,159.0265,1320.37,1253.9835
2015/1/15,3604.121,159.3489,1320.54,1248.1663
2015/1/16,3635.146,159.6129,1320.71,1283.0695
2015/1/19,3355.155,159.8554,1321.17,1304.3148
2015/1/20,3396.222,159.9078,1321.33,1303.3032
2015/1/21,3548.885,160.0279,1321.47,1326.319
2015/1/22,3567.613,160.211,1321.64,1310.3849
2015/1/23,3571.732,160.2752,1321.81,1322.2722
2015/1/26,3607.985,160.4434,1322.26,1323.2839
2015/1/27,3574.931,160.4115,1322.43,1314.6846
2015/1/28,3525.323,160.2548,1322.59,1319.2372
2015/1/29,3481.798,160.1597,1322.75,1311.6496
2015/1/30,3434.39,160.0539,1322.92,1290.1512
2015/2/2,3353.96,160.0312,1323.37,1310.6379
2015/2/3,3437.445,160.0661,1323.53,1312.1554
2015/2/4,3401.768,160.1279,1323.7,1296.7272
2015/2/5,3366.946,160.4473,1323.86,1302.5444
2015/2/6,3312.42,160.2626,1324.03,1298.4976
2015/2/9,3345.921,160.3127,1324.49,1271.688
2015/2/10,3406.943,160.2788,1324.65,1274.976
2015/2/11,3434.124,160.2765,1324.87,1268.6529
2015/2/12,3442.874,160.4906,1325.06,1253.7306
2015/2/13,3469.828,160.6773,1325.24,1261.8241
2015/2/16,3499.483,160.97,1325.71,1266.1237
2015/2/17,3522.322,161.1238,1325.88,1259.5478
