日期,000300.SH,H11001,H11025,AUCI.SHF,.GSPC.NYSE,HSI.HK
2018-01-11,4205.5863,175.1167,1457.5877,1420.66,2767.56,31120.39
2018-01-12,4225.001,175.1232,1457.7599,1424.2,2786.24,31412.54
2018-01-15,4225.2393,175.0961,1458.2632,1426.73,,31338.87
2018-01-16,4258.473,175.0832,1458.4326,1424.71,2776.42,31904.75
2018-01-17,4248.1164,175.0956,1458.6028,1420.41,2802.56,31983.41
2018-01-18,4271.4168,175.0298,1458.7731,1412.57,2798.03,32121.94
2018-01-19,4285.395,175.0271,1458.9471,1408.01,2810.3,32254.89
2018-01-22,4336.5974,175.1316,1459.4563,1408.77,2832.97,32393.41
2018-01-23,4382.6129,175.1702,1459.6266,1413.32,2839.13,32930.7
2018-01-24,4389.8853,175.1998,1459.7972,1419.9,2837.54,32958.69
2018-01-25,4365.0794,175.2273,1459.9665,1425.21,2839.25,32654.45
2018-01-26,4381.2996,175.3052,1460.1385,1416.11,2872.87,33154.12
2018-01-29,4302.0181,175.3576,1460.6436,1409.78,2853.53,32966.89
2018-01-30,4256.1021,175.3869,1460.8133,1397.9,2822.43,32607.29
2018-01-31,4275.8986,175.4481,1460.9847,1399.16,2823.81,32887.27
2018-02-01,4245.8978,175.5454,1461.1563,1396.38,2821.98,32642.09
2018-02-02,4271.2326,175.6037,1461.328,1398.15,2762.13,32601.78
2018-02-05,4274.1464,175.6571,1461.8336,1386.01,2648.94,32245.22
2018-02-06,4148.8856,175.788,1462.0034,1396.13,2695.14,30595.42
2018-02-07,4050.4972,175.888,1462.1727,1377.41,2681.66,30323.2
2018-02-08,4012.0472,175.9597,1462.3435,1374.37,2581.0,30451.27
2018-02-09,3840.6527,175.9766,1462.5163,1381.2,2619.55,29507.42
2018-02-12,3890.1046,176.1621,1463.0246,1380.44,2656.0,29459.63
2018-02-13,3935.6324,176.1789,1463.195,1387.27,2662.94,29839.53
2018-02-14,3966.9614,176.2656,1463.3723,1396.63,2698.63,30515.6
2018-02-22,4052.7332,176.401,1464.7131,1384.24,2703.96,30965.68
2018-02-23,4071.0889,176.4503,1464.8856,1389.04,2747.3,31267.17
2018-02-26,4118.4186,176.6775,1465.3895,1395.37,2779.6,31498.6
2018-02-27,4058.9806,176.8791,1465.5599,1388.03,2744.28,31268.66
2018-02-28,4023.6415,177.0236,1465.7308,1376.14,2713.83,30844.72
2018-03-01,4049.0863,177.0892,1465.9046,1374.37,2677.67,31044.25
2018-03-02,4016.461,177.1003,1466.0773,1379.43,2691.25,30583.45
2018-03-05,4018.097,177.0973,1466.5829,1384.24,2720.94,29886.39
2018-03-06,4066.5647,177.1515,1466.7522,1382.47,2728.12,30510.73
2018-03-07,4036.6536,177.2026,1466.9219,1388.54,2726.8,30196.92
2018-03-08,4077.6001,177.3116,1467.0947,1386.01,2738.97,30654.52
2018-03-09,4108.8652,177.3432,1467.269,1378.67,2786.57,30996.21
2018-03-12,4127.6662,177.4486,1467.7733,1378.42,2783.02,31594.33
2018-03-13,4091.2533,177.4581,1467.9449,1377.41,2765.31,31601.45
2018-03-14,4073.3447,177.4352,1468.1145,1379.69,2749.48,31435.01
2018-03-15,4096.1627,177.4772,1468.2844,1378.42,2747.33,31541.1
2018-03-16,4056.4226,177.5042,1468.4593,1372.6,2752.01,31501.97
2018-03-19,4074.2479,177.5909,1468.9664,1366.03,2712.92,31513.76
2018-03-20,4077.7041,177.6872,1469.1416,1371.84,2716.94,31549.93
2018-03-21,4061.0502,177.8073,1469.3161,1371.59,2711.93,31414.52
2018-03-22,4020.349,177.9768,1469.4881,1383.48,2643.69,31071.05
2018-03-23,3904.9355,178.4674,1469.6631,1398.65,2588.26,30309.29
2018-03-26,3879.893,178.5625,1470.1765,1396.88,2658.55,30548.77
2018-03-27,3913.2689,178.5646,1470.3556,1395.11,2612.62,30790.83
2018-03-28,3842.7155,178.6353,1470.5377,1387.02,2605.0,30022.53
2018-03-29,3894.0498,178.6718,1470.7198,1371.09,2640.87,30093.38
2018-03-30,3898.4977,178.7532,1470.9049,1373.62,,
2018-04-02,3886.9189,178.8646,1471.4258,1374.63,2581.88,
2018-04-03,3862.4796,178.9834,1471.5995,1384.74,2614.45,30180.1
2018-04-04,3854.8625,179.1407,1471.7742,1382.97,2644.69,29518.69
2018-04-09,3852.9292,179.5678,1472.6067,1378.67,2613.16,30229.58
2018-04-10,3927.1729,179.6336,1472.7733,1383.53,2656.87,30728.74
2018-04-11,3938.3434,179.6316,1472.9368,1395.92,2642.19,30897.71
2018-04-12,3898.6354,179.7183,1473.0989,1405.58,2663.99,30831.28
2018-04-13,3871.1443,179.8003,1473.2633,1398.71,2656.3,30808.38
2018-04-16,3808.863,179.9728,1473.7435,1409.28,2677.84,30315.59
2018-04-17,3748.6412,180.1675,1473.9092,1410.29,2706.39,30062.75
2018-04-18,3766.282,181.3731,1474.073,1409.28,2708.64,30284.25
2018-04-19,3811.843,181.4722,1474.2391,1413.58,2693.13,30708.44
2018-04-20,3760.8543,181.508,1474.4091,1405.99,2670.14,30418.33
2018-04-23,3766.3257,181.4171,1474.895,1398.91,2670.29,30254.4
2018-04-24,3843.4886,181.3103,1475.0627,1394.1,2634.56,30636.24
2018-04-25,3828.7015,181.2943,1475.2334,1393.6,2639.4,30328.15
2018-04-26,3755.4941,181.2081,1475.4037,1395.87,2666.94,30007.68
2018-04-27,3756.8765,181.1057,1475.5837,1391.07,2669.91,30280.67
2018-05-02,3763.6461,181.1073,1476.4118,1386.51,2635.67,30723.88
2018-05-03,3793.0001,181.1291,1476.5776,1386.77,2629.73,30313.37
2018-05-04,3774.5981,181.1811,1476.7451,1387.53,2663.42,29926.5
2018-05-07,3834.1877,181.1517,1477.2271,1391.83,2672.63,29994.26
2018-05-08,3878.6767,181.0462,1477.3893,1390.81,2671.92,30402.81
2018-05-09,3871.6152,180.8962,1477.5493,1389.04,2697.79,30536.14
2018-05-10,3893.0565,180.8405,1477.7084,1390.06,2723.07,30809.22
2018-05-11,3872.8383,180.8314,1477.8688,1392.08,2727.72,31122.06
2018-05-14,3909.2933,180.8483,1478.3343,1391.83,2730.13,31541.08
2018-05-15,3924.0975,180.7759,1478.493,1385.0,2711.45,31152.03
2018-05-16,3892.8442,180.7096,1478.6518,1372.1,2722.46,31110.2
2018-05-17,3864.0507,180.6945,1478.8116,1365.02,2720.13,30942.15
2018-05-18,3903.0637,180.6914,1478.9758,1367.29,2712.97,31047.91
2018-05-21,3921.2421,180.7735,1479.4507,1363.25,2733.01,31234.35
2018-05-22,3906.2081,180.8846,1479.6119,1367.04,2724.44,
2018-05-23,3854.5825,180.9833,1479.7706,1368.3,2733.29,30665.64
2018-05-24,3827.217,181.0782,1479.9285,1377.16,2727.76,30760.41
2018-05-25,3816.498,181.2052,1480.0896,1383.73,2721.33,30588.04
2018-05-28,3833.2599,181.3665,1480.5625,1377.66,,30792.26
2018-05-29,3804.0093,181.382,1480.7218,1382.21,2689.86,30484.58
2018-05-30,3723.3724,181.4253,1480.8825,1386.77,2724.01,30056.79
2018-05-31,3802.3759,181.406,1481.0444,1388.54,2705.27,30468.56
2018-06-01,3770.5891,181.3702,1481.2093,1385.25,2734.62,30492.91
2018-06-04,3807.5781,181.3453,1481.6947,1377.91,2746.87,30997.98
2018-06-05,3845.3164,181.2586,1481.8572,1375.39,2748.8,31093.45
2018-06-06,3837.3511,181.221,1482.0176,1377.91,2772.35,31259.1
2018-06-07,3831.0128,181.1892,1482.1768,1376.65,2770.37,31512.63
2018-06-08,3779.6159,181.2314,1482.3399,1376.4,2779.03,30958.21
2018-06-11,3779.9818,181.3092,1482.816,1379.43,2782.0,31063.7
2018-06-12,3825.9534,181.2636,1482.9773,1377.91,2786.85,31103.06
2018-06-13,3788.3391,181.2687,1483.1375,1376.4,2775.63,30725.15
2018-06-14,3773.3655,181.3565,1483.298,1382.72,2782.49,30440.17
2018-06-15,3753.4338,181.502,1483.4624,1384.24,2779.66,30309.49
2018-06-19,3621.1166,181.7285,1484.0971,1372.86,2762.59,29468.15
2018-06-20,3635.4436,181.7472,1484.2578,1366.79,2767.32,29696.17
2018-06-21,3592.965,181.8117,1484.4203,1362.99,2749.76,29296.05
2018-06-22,3608.9046,181.9182,1484.5846,1368.56,2754.88,29338.7
2018-06-25,3560.4777,182.0216,1485.0697,1371.59,2717.07,28961.39
2018-06-26,3531.1112,182.0454,1485.237,1372.1,2723.06,28881.4
2018-06-27,3459.2621,182.0828,1485.4066,1373.87,2699.63,28356.26
2018-06-28,3423.5255,182.2746,1485.5783,1370.33,2716.31,28497.32
2018-06-29,3510.9845,182.6195,1485.7514,1372.86,2718.37,28955.11
2018-07-02,3407.9638,182.8633,1486.2449,1376.4,2726.71,
2018-07-03,3409.2801,183.0646,1486.4105,1375.39,2713.22,28545.57
2018-07-04,3363.7473,183.1653,1486.5723,1379.18,,28241.67
2018-07-05,3342.4379,183.2732,1486.7295,1379.69,2736.61,28182.09
2018-07-06,3365.1227,183.3688,1486.8883,1382.21,2759.82,28315.62
2018-07-09,3459.1837,183.3921,1487.349,1381.46,2784.17,28688.5
2018-07-10,3467.5155,183.3278,1487.5056,1375.89,2793.84,28682.25
2018-07-11,3407.5297,183.3477,1487.6586,1380.19,2774.02,28311.69
2018-07-12,3481.0559,183.4528,1487.8105,1375.39,2798.29,28480.83
2018-07-13,3492.6897,183.5704,1487.9657,1374.37,2801.31,28525.44
2018-07-16,3472.0859,183.7027,1488.4175,1376.14,2798.43,28539.66
2018-07-17,3449.3773,183.7776,1488.5709,1373.62,2809.55,28181.68
2018-07-18,3431.3227,183.8509,1488.7237,1360.97,2815.62,28117.42
2018-07-19,3428.343,183.9966,1488.8743,1367.29,2804.49,28010.86
2018-07-20,3492.8938,184.1284,1489.0281,1369.06,2801.83,28224.48
2018-07-23,3525.7503,184.2228,1489.4725,1375.39,2806.98,28256.12
2018-07-24,3581.7057,184.1155,1489.6274,1374.37,2820.4,28662.57
2018-07-25,3577.7522,184.0764,1489.7785,1374.37,2846.07,28920.9
2018-07-26,3536.2456,184.153,1489.9295,1376.4,2837.44,28781.14
2018-07-27,3521.2269,184.3314,1490.0823,1373.36,2818.82,28804.28
2018-07-30,3515.0794,184.5178,1490.5275,1373.62,2802.6,28733.13
2018-07-31,3517.6568,184.7567,1490.6819,1374.12,2816.29,28583.01
2018-08-01,3447.3882,184.959,1490.8332,1373.11,2813.36,28340.74
2018-08-02,3370.9579,185.1271,1490.9826,1369.57,2827.22,27714.56
2018-08-03,3315.2839,185.3406,1491.1384,1366.79,2840.35,27676.32
2018-08-06,3273.2728,185.54,1491.5791,1367.04,2850.4,27819.56
2018-08-07,3368.8695,185.7325,1491.7338,1366.28,2858.45,28248.88
2018-08-08,3314.5075,185.7315,1491.8851,1363.25,2857.7,28359.14
2018-08-09,3397.5298,185.4629,1492.0319,1363.5,2853.58,28607.3
2018-08-10,3405.0191,185.1986,1492.1803,1362.74,2833.28,28366.62
2018-08-13,3390.3441,184.937,1492.6099,1366.28,2821.93,27936.57
2018-08-14,3372.9137,184.8393,1492.7515,1353.89,2839.96,27752.93
2018-08-15,3291.976,184.8687,1492.8937,1352.62,2818.37,27323.59
2018-08-16,3276.7276,184.8439,1493.0392,1335.42,2840.69,27100.06
2018-08-17,3229.6198,184.6352,1493.1853,1332.39,2850.13,27213.41
2018-08-20,3267.2498,184.3202,1493.6039,1341.24,2857.05,27598.02
2018-08-21,3326.6489,184.2179,1493.7457,1347.31,2862.96,27752.79
2018-08-22,3307.9545,184.2061,1493.8872,1346.81,2861.82,27927.58
2018-08-23,3320.0257,184.3322,1494.0288,1346.55,2856.98,27790.46
2018-08-24,3325.3347,184.4776,1494.1732,1347.06,2874.69,27671.87
2018-08-27,3406.5735,184.4773,1494.5887,1352.88,2896.74,28271.27
2018-08-28,3400.1705,184.45,1494.7285,1357.18,2897.52,28351.62
2018-08-29,3386.5736,184.4439,1494.8685,1350.85,2914.04,28416.44
2018-08-30,3351.0942,184.5253,1495.0092,1352.88,2901.13,28164.05
2018-08-31,3334.5036,184.6557,1495.1508,1354.65,2901.52,27888.55
2018-09-03,3321.8248,184.6955,1495.5617,1348.58,,27712.54
2018-09-04,3363.8984,184.6023,1495.6994,1343.52,2896.72,27973.34
2018-09-05,3298.1412,184.6148,1495.8386,1343.52,2888.6,27243.85
2018-09-06,3262.8808,184.6068,1495.9754,1347.56,2878.05,26974.82
2018-09-07,3277.6438,184.5909,1496.112,1351.61,2871.68,26973.47
2018-09-10,3230.0681,184.5475,1496.5068,1346.81,2877.13,26613.42
2018-09-11,3224.2116,184.41,1496.6414,1350.6,2887.89,26422.55
2018-09-12,3202.0248,184.3699,1496.7726,1349.59,2888.92,26345.04
2018-09-13,3236.5662,184.4248,1496.9048,1356.16,2904.18,27014.49
2018-09-14,3242.0902,184.5121,1497.0371,1358.95,2904.98,27286.41
2018-09-17,3204.9224,184.642,1497.4224,1352.37,2888.8,26932.85
2018-09-18,3269.4319,184.693,1497.5543,1353.89,2904.31,27084.66
2018-09-19,3312.4823,184.6644,1497.688,1355.4,2907.95,27407.37
2018-09-20,3310.1258,184.6,1497.816,1356.67,2930.75,27477.67
2018-09-21,3410.4856,184.6016,1497.9489,1360.97,2929.67,27953.58
2018-09-25,3379.8043,184.7324,1498.4516,1355.4,2915.56,
2018-09-26,3417.2413,184.787,1498.5793,1357.43,2905.97,27816.87
2018-09-27,3403.5902,184.9235,1498.7054,1352.62,2914.0,27715.67
2018-09-28,3438.8649,185.0886,1498.841,1339.98,2913.98,27788.52
2018-10-08,3290.8988,185.3463,1500.0642,1358.95,2884.43,26202.57
2018-10-09,3288.6906,185.4308,1500.1891,1355.15,2880.34,26172.91
2018-10-10,3281.5978,185.5101,1500.3155,1359.45,2785.68,26193.07
2018-10-11,3124.1139,185.681,1500.4381,1371.79,2728.37,25266.37
2018-10-12,3170.7262,185.8202,1500.5633,1393.39,2767.13,25801.49
2018-10-15,3126.4516,185.9433,1500.9235,1410.64,2750.79,25445.06
2018-10-16,3100.9738,185.9841,1501.0483,1414.34,2809.92,25462.26
2018-10-17,3118.2463,186.0384,1501.1719,1410.29,2809.21,
2018-10-18,3044.3918,186.1282,1501.2935,1412.57,2768.78,25454.55
2018-10-19,3134.9455,186.2355,1501.4176,1418.13,2767.78,25561.4
2018-10-22,3270.2732,186.2409,1501.7704,1417.37,2755.88,26153.15
2018-10-23,3183.4257,186.2797,1501.8924,1423.44,2740.69,25346.55
2018-10-24,3188.2018,186.3788,1502.0149,1423.95,2656.1,25249.78
2018-10-25,3194.3084,186.5251,1502.1343,1430.78,2705.57,24994.46
2018-10-26,3173.635,186.6393,1502.2575,1429.76,2658.69,24717.63
2018-10-29,3076.8889,186.7965,1502.6138,1427.23,2641.25,24812.04
2018-10-30,3110.2605,186.9269,1502.7357,1423.69,2682.63,24585.53
2018-10-31,3153.8234,186.9791,1502.8571,1413.32,2711.74,24979.69
2018-11-01,3177.0338,187.0487,1502.9764,1416.86,2740.37,25416.0
2018-11-02,3290.2455,187.0422,1503.0974,1417.62,2723.06,26486.35
2018-11-05,3262.8351,187.1072,1503.4507,1417.37,2738.31,25934.39
2018-11-06,3243.1504,187.1738,1503.5717,1417.12,2755.45,26120.96
2018-11-07,3221.9101,187.3096,1503.692,1418.38,2813.89,26147.69
2018-11-08,3212.7737,187.4544,1503.8139,1413.32,2806.83,26227.72
2018-11-09,3167.4442,187.546,1503.9364,1409.78,2781.01,25601.92
2018-11-12,3205.1407,187.6222,1504.2885,1398.91,2726.22,25633.18
2018-11-13,3237.3823,187.6862,1504.408,1393.34,2722.18,25792.87
2018-11-14,3204.9427,188.0441,1504.5279,1393.6,2701.58,25654.43
2018-11-15,3242.3715,188.2087,1504.6467,1401.44,2730.2,26103.34
2018-11-16,3257.6735,188.5165,1504.7685,1403.71,2736.27,26183.53
2018-11-19,3294.6031,188.7462,1505.1242,1407.51,2690.73,26372.0
2018-11-20,3218.4076,188.8267,1505.2433,1412.82,2641.89,25840.34
2018-11-21,3226.4918,188.7929,1505.3631,1411.3,2649.93,25971.47
2018-11-22,3214.4273,188.8153,1505.4844,1414.59,,26019.41
2018-11-23,3143.4752,188.7919,1505.6078,1414.59,2632.56,25927.68
2018-11-26,3141.2434,188.8165,1505.9658,1413.83,2673.45,26376.18
2018-11-27,3137.2413,188.772,1506.0868,1410.79,2682.17,26331.96
2018-11-28,3178.9326,188.8161,1506.2072,1403.97,2743.79,26682.56
2018-11-29,3137.6542,188.9218,1506.3275,1414.08,2737.8,26451.03
2018-11-30,3172.69,189.0051,1506.4526,1413.58,2760.17,26506.75
2018-12-03,3260.9502,189.0899,1506.8127,1408.01,2790.37,27182.04
2018-12-04,3267.7095,189.2761,1506.9343,1408.01,2700.06,27260.44
2018-12-05,3252.0041,189.5194,1507.0548,1410.79,,26819.68
2018-12-06,3181.673,189.6659,1507.1759,1415.85,2695.95,26156.38
2018-12-07,3181.5646,189.7654,1507.2974,1417.62,2633.08,26063.76
2018-12-10,3144.7631,190.0003,1507.656,1432.04,2637.72,25752.38
2018-12-11,3159.8158,190.1016,1507.7781,1429.76,2636.78,25771.67
2018-12-12,3170.6092,190.1506,1507.9025,1422.43,2651.07,26186.71
2018-12-13,3219.6924,190.0319,1508.0238,1420.41,2650.54,26524.35
2018-12-14,3165.9109,189.8339,1508.1474,1418.13,2599.95,26094.79
2018-12-17,3161.1966,189.7546,1508.5054,1417.37,2545.94,26087.98
2018-12-18,3128.4265,189.6271,1508.6278,1425.97,2546.16,25814.25
2018-12-19,3091.1255,189.6811,1508.75,1429.26,2506.96,25865.39
2018-12-20,3067.4169,189.8463,1508.8751,1427.23,2467.42,25623.53
2018-12-21,3029.3951,189.9685,1509.0075,1440.64,2416.62,25753.42
2018-12-24,3038.1981,189.9916,1509.3783,1443.93,2351.1,25651.38
2018-12-25,3017.2815,190.0747,1509.5105,1452.27,,
2018-12-26,3002.0327,190.1101,1509.6445,1454.3,2467.7,
2018-12-27,2990.5057,190.1926,1509.7768,1448.23,2488.83,25478.88
2018-12-28,3010.6536,190.4823,1509.9127,1456.07,2485.74,25504.2
2019-01-02,2969.5353,190.9531,1510.5612,1458.34,2510.03,25130.35
2019-01-03,2964.8421,191.3041,1510.6948,1470.48,2447.89,25064.36
2019-01-04,3035.8741,191.4781,1510.8271,1469.73,2531.94,25626.03
2019-01-07,3054.303,191.5996,1511.209,1460.11,2549.69,25835.7
2019-01-08,3047.7035,191.8306,1511.3388,1453.03,2574.41,25875.45
2019-01-09,3078.4759,191.9542,1511.4646,1447.72,2584.96,26462.32
2019-01-10,3072.6864,192.0359,1511.5894,1451.26,2596.64,26521.43
2019-01-11,3094.7782,192.0041,1511.7158,1441.4,2596.26,26667.27
2019-01-14,3067.7845,192.0087,1512.0754,1441.9,2582.61,26298.33
2019-01-15,3127.9904,191.9107,1512.1978,1438.11,2610.3,26830.29
2019-01-16,3128.6517,192.0171,1512.3193,1439.63,2616.1,26902.1
2019-01-17,3111.4168,192.2071,1512.4383,1442.16,2635.96,26755.63
2019-01-18,3168.1739,192.2247,1512.5645,1441.9,2670.71,27090.81
2019-01-21,3185.6364,192.2297,1512.9235,1432.55,,27196.54
2019-01-22,3143.3171,192.1966,1513.0473,1432.8,2632.9,27005.45
2019-01-23,3141.0532,192.1872,1513.1721,1434.57,2638.7,27008.2
2019-01-24,3158.7817,192.1806,1513.2966,1433.05,2642.33,27120.98
2019-01-25,3184.4696,192.0775,1513.4233,1431.03,2664.76,27569.19
2019-01-28,3183.7777,192.021,1513.7842,1444.69,2643.85,27576.96
2019-01-29,3193.9698,192.0891,1513.9125,1449.74,2640.0,27531.68
2019-01-30,3168.4829,192.2047,1514.0381,1454.55,2681.05,27642.85
2019-01-31,3201.6331,192.3278,1514.1621,1456.07,2704.1,27942.47
2019-02-01,3247.3971,192.406,1514.2955,1462.9,2706.53,27930.74
2019-02-11,3306.4725,192.7262,1515.4822,1460.62,2709.8,28143.84
2019-02-12,3330.3353,192.8145,1515.604,1461.13,2744.73,28171.33
2019-02-13,3397.0276,192.8679,1515.7256,1458.09,2753.03,28497.59
2019-02-14,3402.1403,192.891,1515.8442,1454.8,2745.73,28432.05
2019-02-15,3338.7047,192.9339,1515.9645,1464.92,2775.6,27900.84
2019-02-18,3445.7448,192.8977,1516.3122,1471.75,,28347.01
2019-02-19,3439.6078,192.8132,1516.4322,1473.77,2779.76,28228.13
2019-02-20,3451.9273,192.8516,1516.5499,1483.89,2784.7,28514.05
2019-02-21,3442.7056,192.8567,1516.6649,1474.53,2774.88,28629.92
2019-02-22,3520.1182,192.8335,1516.7825,1464.92,2792.67,28816.3
2019-02-25,3729.4831,192.7417,1517.1242,1463.4,2796.11,28959.3
2019-02-26,3684.6935,192.5168,1517.243,1461.88,2793.9,28772.06
2019-02-27,3678.3921,192.4222,1517.3616,1460.11,2792.38,28757.44
2019-02-28,3669.3703,192.4744,1517.4788,1451.01,2784.49,28633.18
2019-03-01,3749.7143,192.3619,1517.5963,1445.95,2803.69,28812.17
2019-03-04,3794.104,192.2931,1517.9392,1425.46,2792.81,28959.59
2019-03-05,3816.0132,192.2203,1518.0556,1420.41,2789.65,28961.6
2019-03-06,3848.0903,192.1758,1518.172,1428.25,2771.45,29037.6
2019-03-07,3808.8497,192.2905,1518.2856,1420.91,2748.93,28779.45
2019-03-08,3657.579,192.5314,1518.4026,1434.32,2743.07,28228.42
2019-03-11,3729.9546,192.6351,1518.7354,1440.39,2783.3,28503.3
2019-03-12,3755.3519,192.6011,1518.8487,1437.6,2791.52,28920.87
2019-03-13,3724.1941,192.5688,1518.962,1444.94,2810.92,28807.45
2019-03-14,3698.4858,192.5525,1519.076,1442.16,2808.48,28851.39
2019-03-15,3745.005,192.4975,1519.1913,1441.15,2822.48,29012.26
2019-03-18,3851.7479,192.5323,1519.5223,1442.66,2832.94,29409.01
2019-03-19,3833.9626,192.5249,1519.6348,1446.46,2832.57,29466.28
2019-03-20,3835.4397,192.5285,1519.7485,1444.43,2824.23,29320.97
2019-03-21,3836.8913,192.6116,1519.8634,1453.79,2854.88,29071.56
2019-03-22,3833.8013,192.6944,1519.9804,1448.48,2800.71,29113.36
2019-03-25,3742.8252,192.8723,1520.3241,1457.08,2798.36,28523.35
2019-03-26,3700.4388,193.0129,1520.4431,1458.34,2818.46,28566.91
2019-03-27,3743.3878,193.0446,1520.5602,1458.09,2805.37,28728.25
2019-03-28,3728.3953,193.1259,1520.6757,1454.04,2815.44,28775.21
2019-03-29,3872.3412,193.1958,1520.7972,1426.48,2834.4,29051.36
2019-04-01,3973.928,193.0697,1521.1347,1426.98,2867.19,29562.02
2019-04-02,3971.2852,192.9369,1521.2498,1427.23,2867.24,29624.67
2019-04-03,4022.1566,192.6993,1521.3617,1431.03,2873.4,29986.39
2019-04-04,4062.2309,192.4912,1521.4782,1431.28,2879.39,29936.32
2019-04-08,4057.2286,192.4846,1521.9093,1437.35,2895.77,30077.15
2019-04-09,4075.4301,192.3912,1522.0173,1438.62,2878.2,30157.49
2019-04-10,4085.847,192.1852,1522.1245,1448.48,2888.21,30119.56
2019-04-11,3997.5778,192.2158,1522.2298,1453.23,2888.32,29839.45
2019-04-12,3988.6168,192.2632,1522.3401,1441.55,2907.41,29909.76
2019-04-15,3975.5244,191.952,1522.6536,1436.34,2905.58,29810.72
2019-04-16,4085.7891,191.6443,1522.7617,1438.87,2907.06,30129.87
2019-04-17,4087.2398,191.5626,1522.8707,1430.78,2900.45,30124.68
2019-04-18,4072.0753,191.6265,1522.9776,1421.16,2905.03,29963.26
2019-04-19,4120.6078,191.7746,1523.0887,1429.01,,
2019-04-22,4025.6109,191.7602,1523.4084,1433.3,2907.97,
2019-04-23,4019.0053,191.6548,1523.5182,1426.22,2933.68,29963.24
2019-04-24,4030.0887,191.5688,1523.6276,1425.21,2927.25,29805.83
2019-04-25,3941.816,191.5879,1523.7379,1433.56,2926.17,29549.8
2019-04-26,3889.2748,191.6544,1523.8489,1438.62,2939.88,29605.01
2019-04-29,3900.3339,191.6362,1524.1673,1438.36,2943.03,29892.81
2019-04-30,3913.211,191.7562,1524.2835,1440.64,2945.83,29699.11
2019-05-06,3684.6168,192.1788,1524.918,1447.97,2932.47,29209.82
2019-05-07,3720.6684,192.2962,1525.0273,1445.19,2884.05,29363.02
2019-05-08,3667.4574,192.4074,1525.1381,1452.53,2879.42,29003.2
2019-05-09,3599.7001,192.5737,1525.2456,1452.78,2870.72,28311.07
2019-05-10,3730.4513,192.6682,1525.3538,1453.03,2881.4,28550.24
2019-05-13,3668.7255,192.8602,1525.6646,1462.9,2811.87,
2019-05-14,3645.1503,192.9521,1525.7735,1480.85,2834.41,28122.02
2019-05-15,3727.0923,192.9564,1525.878,1473.27,2850.96,28268.71
2019-05-16,3743.9635,193.0325,1525.985,1478.83,2876.32,28275.07
2019-05-17,3648.7609,193.0911,1526.0917,1475.54,2859.53,27946.46
2019-05-20,3617.7924,193.1559,1526.4007,1463.91,2840.23,27787.61
2019-05-21,3666.7762,193.1061,1526.5069,1462.64,2864.36,27657.24
2019-05-22,3649.3796,193.0005,1526.6135,1461.38,2856.27,27705.94
2019-05-23,3583.9646,193.044,1526.721,1463.66,2822.24,27267.13
2019-05-24,3593.9139,193.1057,1526.8297,1472.51,2826.06,27353.93
2019-05-27,3637.1971,193.0293,1527.1431,1473.27,,27288.09
2019-05-28,3672.2605,192.9555,1527.2521,1472.0,2802.39,27390.81
2019-05-29,3663.909,193.1359,1527.358,1474.28,2783.02,27235.71
2019-05-30,3641.1833,193.2397,1527.4649,1467.45,2788.86,27114.88
2019-05-31,3629.7893,193.3205,1527.5728,1484.39,2752.06,26901.09
2019-06-03,3632.0127,193.4243,1527.8926,1500.83,2744.45,26893.86
2019-06-04,3598.4666,193.5576,1527.9999,1516.26,2803.27,26761.52
2019-06-05,3597.105,193.6755,1528.1078,1526.13,2826.15,26895.44
2019-06-06,3564.6778,193.7487,1528.2154,1526.13,2843.49,26965.28
2019-06-10,3610.7435,193.7985,1528.6291,1521.83,2886.73,27578.64
2019-06-11,3719.2759,193.667,1528.734,1515.25,2885.72,27789.34
2019-06-12,3691.0957,193.6724,1528.8394,1530.68,2879.84,27308.46
2019-06-13,3685.3933,193.7229,1528.9464,1533.71,2891.64,27294.71
2019-06-14,3654.8799,193.7931,1529.0576,1556.73,2886.98,27118.35
2019-06-17,3654.8248,193.9415,1529.3749,1538.27,2889.67,27227.16
2019-06-18,3667.6185,193.9695,1529.4844,1548.64,2917.75,27498.77
2019-06-19,3715.9381,194.0099,1529.5932,1539.28,2926.46,28202.14
2019-06-20,3828.5183,194.095,1529.7038,1574.43,2954.18,28550.43
2019-06-21,3833.9383,194.1598,1529.8155,1586.32,2950.46,28473.71
2019-06-24,3841.2659,194.2219,1530.1436,1597.45,2945.35,28513.0
2019-06-25,3801.3098,194.2543,1530.2579,1627.8,2917.38,28185.98
2019-06-26,3794.331,194.2816,1530.3685,1600.49,2913.78,28221.98
2019-06-27,3834.8172,194.3189,1530.4782,1596.44,2924.92,28621.42
2019-06-28,3825.5873,194.4199,1530.5889,1602.76,2941.76,28542.62
2019-07-01,3935.8116,194.5186,1530.9117,1562.29,2964.33,
2019-07-02,3937.1691,194.7272,1531.0191,1578.48,2973.01,28875.56
2019-07-03,3893.5341,194.9571,1531.1263,1624.26,2995.82,28855.14
2019-07-04,3873.1019,195.0931,1531.2319,1606.81,,28795.77
2019-07-05,3893.2025,195.1297,1531.3369,1608.58,2990.41,28774.83
2019-07-08,3802.7897,195.1187,1531.6432,1600.23,2975.95,28331.69
2019-07-09,3793.1297,195.0989,1531.7467,1585.56,2979.63,28116.28
2019-07-10,3786.739,195.1533,1531.8484,1584.3,2993.07,28204.69
